url	download_complete
mailman.ics.uci.edu/mailman/options/hana-wizard-admins	complete
archive.ics.uci.edu/ml/machine-learning-databases/00365	incomplete
www.ics.uci.edu/~dvk/pub/TODS06_dvk.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/00367	incomplete
mailman.ics.uci.edu/mailman/listinfo/32-tutors	complete
www.ics.uci.edu/community/events/openhouse/building.html	complete
mailman.ics.uci.edu/mailman/subscribe/uci-staff	complete
www.ics.uci.edu/~forge	complete
archive.ics.uci.edu/ml/datasets/Horse+Colic	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/364a.html	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189_files/tabstrip.html	complete
dynamo.ics.uci.edu/api/lib_dynamo_middleware_8h.html	complete
mailman.ics.uci.edu/mailman/options/uicds	complete
archive.ics.uci.edu/ml/datasets/Robot+Execution+Failures	incomplete
www.ics.uci.edu/~dechter/publications/r79.html	complete
www.ics.uci.edu/~dvk/pub.html	complete
www.ics.uci.edu/~kobsa	complete
archive.ics.uci.edu/ml/machine-learning-databases/00432	incomplete
www.ics.uci.edu/ugrad/honors/index.php	complete
www.ics.uci.edu/~seal/projects/covert/Covert-Mobile-1.0.apk	complete
mailman.ics.uci.edu/mailman/listinfo/phd.informatics	complete
sli.ics.uci.edu/PmWiki/UTF-8	complete
www.ics.uci.edu/~qliu1	complete
archive.ics.uci.edu/ml/datasets/Acute+Inflammations	incomplete
vision.ics.uci.edu/people/38.html	complete
www.ics.uci.edu/~seal/members.html	complete
archive.ics.uci.edu/ml/datasets/ser+Knowledge+Modeling+Data+%28Students%27+Knowledge+Levels+on+DC+Electrical+Machines%29	incomplete
www.ics.uci.edu/~dechter/talks/cambridge-pub.pps	complete
www.ics.uci.edu/~dechter/publications/r207.html	complete
archive.ics.uci.edu/ml/support/Chess+(King-Rook+vs.+King-Pawn)	incomplete
archive.ics.uci.edu/ml/datasets/Connectionist+Bench+%28Sonar%2C+Mines+vs.+Rocks%29	incomplete
vision.ics.uci.edu/papers/FowlkesM_TR_2006	complete
archive.ics.uci.edu/ml/machine-learning-databases/census1990-mld/USCensus1990raw-desc.html	incomplete
sli.ics.uci.edu/Cookbook/CSVAction	complete
sli.ics.uci.edu/Classes/2013F-273a	complete
www.ics.uci.edu/ugrad/resources/Campus_Resources.php	complete
www.ics.uci.edu/~yliu	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-2008F%2FCTMSegmentation	complete
student-council.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/private/femalegrads	complete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1525045519%2F%2F%2F%2F%2F%261288b656c1f5d584de7b05ebc2ef97cc	complete
www.ics.uci.edu/computerscience	incomplete
archive.ics.uci.edu/ml/datasets/Facebook+metrics	incomplete
www.ics.uci.edu/community/events/extreme/extreme_format.php	complete
sli.ics.uci.edu/Classes/2011S-271-Discussion	complete
www.ics.uci.edu/~yingyib	complete
www.ics.uci.edu/~dechter/publications/r63.html	complete
mailman.ics.uci.edu/mailman/subscribe/cmpro	complete
www.ics.uci.edu/~tanenbaj	complete
www.ics.uci.edu/~dechter/publications/r17.html	complete
archive.ics.uci.edu/ml/datasets/Pseudo+Periodic+Synthetic+Time+Series	incomplete
vision.ics.uci.edu/papers/ShinFH_CVPR_2018	complete
sli.ics.uci.edu/Projects/GraphicalModels	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=SiteAdmin%2FBlocklist	complete
vision.ics.uci.edu/papers/RogezROT_IJCV_2012	complete
www.ics.uci.edu/~ronen/Site//Scheduling_files/widget0_markup.html	incomplete
futurehealth.ics.uci.edu/about	complete
www.ics.uci.edu/about/bren/gallery/gallery_12_jpg.php	complete
vision.ics.uci.edu/papers/MartinFTM_ICCV_2001	complete
mailman.ics.uci.edu/mailman/admin/cs-all	complete
www.ics.uci.edu/community/events/openhouse/research11.html	complete
mailman.ics.uci.edu/mailman/roster/cslecturers	complete
ngs.ics.uci.edu/partners/current-students	complete
archive.ics.uci.edu/ml/datasets/Folio	incomplete
mhcid.ics.uci.edu/admissions/information-session-2	complete
www.ics.uci.edu/~dechter/publications/r236.html	complete
sli.ics.uci.edu/Projects/Projects	incomplete
cert.ics.uci.edu/responsphere.html	complete
archive.ics.uci.edu/ml/datasets/Urban+Land+Cover	incomplete
sli.ics.uci.edu/Category/Spam	incomplete
archive.ics.uci.edu/ml/noteNetflix.txt	incomplete
archive.ics.uci.edu/ml/datasets/abs/1801.07055	complete
www.ics.uci.edu/~ajfrank	complete
mailman.ics.uci.edu/mailman/private/ppopp13	complete
archive.ics.uci.edu/ml/datasets/Wearable+Computing%3A+Classification+of+Body+Postures+and+Movements+%28PUC-Rio%29	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/kddcup98-mld/epsilon_mirror/readme	incomplete
www.ics.uci.edu/~dechter/publications/r83.html	incomplete
wics.ics.uci.edu/events	complete
www.ics.uci.edu/ugrad/policies/Academic_Standing.php	complete
www.ics.uci.edu/~pattis	complete
archive.ics.uci.edu/ml/datasets/Ionosphere	incomplete
www.ics.uci.edu/~dechter/publications/r242.html	incomplete
mailman.ics.uci.edu/mailman/roster/6a-questions	complete
www.ics.uci.edu/~dechter/publications/r221a.html	complete
cert.ics.uci.edu/index.html	complete
www.ics.uci.edu/~dechter/publications/tutorials.html	incomplete
sli.ics.uci.edu/Main/HomePage	incomplete
www.ics.uci.edu/~dechter/publications/r97.html	complete
archive.ics.uci.edu/ml/datasets/SMS+Spam+Collection	incomplete
www.ics.uci.edu/~dechter/publications/r212.html	incomplete
netreg.ics.uci.edu	complete
www.ics.uci.edu/~dechter/publications/r162.html	incomplete
vision.ics.uci.edu/papers/GhiasiYRF_CVPR_2014	complete
sli.ics.uci.edu/Classes-2008F/Main?from=Classes-2008.Main	complete
sli.ics.uci.edu/PmWiki/Images	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-CS178-Notes%2FClasses-CS178-Notes	incomplete
sli.ics.uci.edu/Classes/2015F-179-ProjectIdeas	incomplete
sli.ics.uci.edu/Site/HtPasswd	complete
cml.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/roster/cert-all	complete
mailman.ics.uci.edu/mailman/listinfo/informatics-ms	complete
mailman.ics.uci.edu/mailman/subscribe/hana-soc	complete
mailman.ics.uci.edu/mailman/private/csjoint	complete
www.ics.uci.edu/~levorato	complete
labbie.ics.uci.edu/index.php	complete
archive.ics.uci.edu/ml/datasets/Detect+Malacious+Executable%28AntiVirus%29	incomplete
www.ics.uci.edu/~dechter/publications/r127.html	complete
www.ics.uci.edu/~dvk/pub/ICDE09_dvk_Speech.html	complete
graphics.ics.uci.edu/publication.html	complete
cml.ics.uci.edu/faculty	complete
archive.ics.uci.edu/ml/machine-learning-databases/chess/king-rook-vs-king-pawn	incomplete
www.ics.uci.edu/~dvk/pub/SIGIR08_dvk.html	complete
vision.ics.uci.edu/papers/HolubWP_ICCV_2005	complete
luci.ics.uci.edu/index.html	complete
archive.ics.uci.edu/ml/http://www.ics.uci.edu/~mlearn/databases/prodigy/domains	incomplete
sli.ics.uci.edu/PmWiki/LocalCustomizations	complete
mailman.ics.uci.edu/mailman/admin/cs-grad-admissions	complete
www.ics.uci.edu/~dechter/publications/r132.html	incomplete
sli.ics.uci.edu/Group-Meetings/2013W	incomplete
www.ics.uci.edu/grad/degrees	complete
www.ics.uci.edu/~nardi	complete
vision.ics.uci.edu/papers/Fowlkes_CSB_2005	incomplete
sli.ics.uci.edu/Classes/2008F-Discussion	incomplete
www.ics.uci.edu/~dechter/publications/r194.html	incomplete
mailman.ics.uci.edu/mailman/admin/cert-students	complete
sli.ics.uci.edu/misc/cs179/pyGM_BayesNet.html	complete
seal.ics.uci.edu/index.html	complete
www.ics.uci.edu/~dechter/publications/r100.html	incomplete
www.ics.uci.edu/~dvk/pub/IS07_dvk_join.html	complete
www.ics.uci.edu/~baldib	complete
www.ics.uci.edu/~dvk/pub/DASFAA07_dvk.html	complete
archive.ics.uci.edu/ml/datasets/Steel+Plates+Faults	incomplete
www.ics.uci.edu/about/annualreport	complete
www.ics.uci.edu/faculty/highlights/index.php	complete
archive.ics.uci.edu/datasets/Mushroom	incomplete
www.ics.uci.edu/~dechter/publications/r175.html	incomplete
www.ics.uci.edu/~projects/dissemination/delivery.htm	complete
archive.ics.uci.edu/ml/datasets/EEG+Eye+State	incomplete
www.ics.uci.edu/community/events/openhouse/research05.html	complete
mailman.ics.uci.edu/mailman/roster/docking	complete
vision.ics.uci.edu/papers/RogezRGO_Cybernetics_2013	complete
sli.ics.uci.edu/Classes-2008F/Puzzle	complete
wics.ics.uci.edu/officers	complete
mailman.ics.uci.edu/mailman/private/cs132ta	complete
www.ics.uci.edu/~dechter/publications/r176a.html	incomplete
archive.ics.uci.edu/ml/datasets/NYSK	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_12.html	complete
www.ics.uci.edu/~taewok2	incomplete
www.ics.uci.edu/~lab/policies	complete
xtune.ics.uci.edu/sponsor.files/colorschememapping.xml	complete
archive.ics.uci.edu/ml/datasets/PAMAP2+Physical+Activity+Monitoring	incomplete
archive.ics.uci.edu/ml/support/Insurance+Company+Benchmark+(COIL+2000)	incomplete
ngs.ics.uci.edu/comments/feed	complete
mailman.ics.uci.edu/mailman/subscribe/cwp-study	complete
www.ics.uci.edu/about/visit/visit_fromjwa.php	complete
vision.ics.uci.edu/papers/HolubWP_IJCV_2007	complete
www.ics.uci.edu/~dsm/cypress	complete
www.ics.uci.edu/~dechter/publications/r102.html	incomplete
cert.ics.uci.edu/SAFIRE	incomplete
cml.ics.uci.edu/aiml/ml-reading-group	complete
www.ics.uci.edu/~dechter/publications/r118.html	complete
www.ics.uci.edu/~darren.denenberg	complete
www.ics.uci.edu/~dvk/pub/DEXA02_dvk.html	complete
mailman.ics.uci.edu/mailman/private/csemeritus	complete
vision.ics.uci.edu/papers/YarkonyIF_ECCV_2012	complete
archive.ics.uci.edu/ml/datasets/Spoken+Arabic+Digit	incomplete
sli.ics.uci.edu/PmWiki/GroupCustomizations	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/Probability	complete
archive.ics.uci.edu/ml/datasets/Kinship	incomplete
archive.ics.uci.edu/ml/datasets/SCADI	complete
www.ics.uci.edu/~jiac5	incomplete
vision.ics.uci.edu/papers/YangHRF_CVPR_2010	complete
www.ics.uci.edu/~ihler/code/kde.html	complete
www.ics.uci.edu/~zsshaikh	complete
mailman.ics.uci.edu/mailman/listinfo/cs-grad-admissions	complete
futurehealth.ics.uci.edu/resources/blog	complete
mailman.ics.uci.edu/mailman/options/soar/sherry--at--ics.uci.edu	complete
archive.ics.uci.edu/ml/datasets/Skin+Segmentation	complete
www.ics.uci.edu/about/videos/index.php	complete
www.ics.uci.edu/faculty/centers	incomplete
mailman.ics.uci.edu/mailman/admin/cwp-study	incomplete
students.ics.uci.edu/~dvk/fig.cgi	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FPeople	complete
www.ics.uci.edu/community/news	complete
vision.ics.uci.edu/papers/RogezSR_CVPR_2015	complete
www.ics.uci.edu/~lueker	complete
sli.ics.uci.edu/misc/cs179/pyGM_DualDecomp.html	incomplete
mailman.ics.uci.edu/mailman/options/soar	complete
www.ics.uci.edu/community/events/openhouse/research12.html	complete
www.ics.uci.edu/~bruberg	complete
www.ics.uci.edu/grad/courses/index.php	complete
www.ics.uci.edu/community/events/extreme/extreme_timeline.php	complete
sli.ics.uci.edu/Classes-2008F/Tools	incomplete
archive.ics.uci.edu/ml/datasets/Cylinder+Bands	incomplete
www.ics.uci.edu/employment/employ_distinguished.php	complete
luci.ics.uci.edu/pages/Faculty/pauldourish/pauldourish.html	complete
www.ics.uci.edu/~dvk/pub/C16_SIGMOD14_Jeffrey.ppsx	complete
www.ics.uci.edu/%7Egmark	complete
www.ics.uci.edu/~dechter/publications/r49.html	complete
mailman.ics.uci.edu/mailman/listinfo/warp	complete
www.ics.uci.edu/ugrad/degrees/degree_bim.php	complete
mailman.ics.uci.edu/mailman/private/cypress	complete
mailman.ics.uci.edu/mailman/roster/ms.informatics	complete
mailman.ics.uci.edu/mailman/subscribe/statsms	complete
mailman.ics.uci.edu/pipermail/h22-questions	complete
mailman.ics.uci.edu/mailman/private/cslecturers	complete
www.ics.uci.edu/~seal/projects/resist/index.html	complete
www.ics.uci.edu/ugrad/policies/CS199_IN4MATX199.php	complete
cert.ics.uci.edu/initiatives.html	complete
www.ics.uci.edu/~jutts	complete
vision.ics.uci.edu/projects/object_recognition	complete
cert.ics.uci.edu/seminar/Nanda/abstract_files/filelist.xml	complete
www.ics.uci.edu/about/bren/index.php	complete
archive.ics.uci.edu/ml/datasets/Auto+MPG	incomplete
www.ics.uci.edu/~mjcarey/MJCarey_Prior_Research_Funding.html	complete
www.ics.uci.edu/~dechter/courses/ics-280/spring-2005	incomplete
www.ics.uci.edu/~dechter/publications/r56.html	complete
vision.ics.uci.edu/people/39.html	complete
kdd.ics.uci.edu	incomplete
www.ics.uci.edu	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts	complete
mcs.ics.uci.edu/current-students/course-outline	complete
www.ics.uci.edu/community/events/openhouse/demos.html	complete
swiki.ics.uci.edu/doku.php	complete
mailman.ics.uci.edu/mailman/admin/hans-subtest	complete
www.ics.uci.edu/~xhx	complete
www.ics.uci.edu/~aalsulim	complete
wics.ics.uci.edu/ignite	complete
sli.ics.uci.edu/Classes-2008F/Outline	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Profiles%2FIhler	incomplete
mailman.ics.uci.edu/mailman/listinfo/hana-soc	complete
www.ics.uci.edu/ugrad/policies/index.php	complete
testlab.ics.uci.edu/data/links.html	complete
mailman.ics.uci.edu/mailman/options/cypress	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/factors-in-hci.htm	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192_files/filelist.xml	complete
timesheet.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/roster/hana	complete
www.ics.uci.edu/~rdiazgar	complete
www.ics.uci.edu/community/egiving/2008/video.php	complete
www.ics.uci.edu/~aftabh	complete
archive.ics.uci.edu/ml/datasets/Gisette	incomplete
archive.ics.uci.edu/ml/datasets/Airfoil+Self-Noise	incomplete
www.ics.uci.edu/~ksalen	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Photos%2FAfrica	incomplete
archive.ics.uci.edu/ml/datasets/DeliciousMIL%3A+A+Data+Set+for+Multi-Label+Multi-Instance+Learning+with+Instance+Labels	incomplete
www.ics.uci.edu/~dechter/publications/r225.html	incomplete
mailman.ics.uci.edu/mailman/admin/hanalab-admins	complete
futurehealth.ics.uci.edu/contact	complete
sli.ics.uci.edu/Profiles	incomplete
archive.ics.uci.edu/ml/datasets/Corel+Image+Features	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00203	incomplete
emj.ics.uci.edu/papers/neural-network-papers	complete
archive.ics.uci.edu/ml/datasets/Stock+portfolio+performance	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00204	incomplete
sli.ics.uci.edu/Misc/Willsky	incomplete
vision.ics.uci.edu/people/4.html	complete
www.ics.uci.edu/~goodrich	complete
sli.ics.uci.edu/Classes/CSE181	complete
mailman.ics.uci.edu/mailman/private/asterixresearch	complete
mailman.ics.uci.edu/mailman/private/theory-seminar	complete
www.ics.uci.edu/ugrad/policies/Readmission_AP.php	complete
seal.ics.uci.edu/projects/archevolution/index.html	complete
www.ics.uci.edu/%7elab/proj_ics/index.php	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/getInvolved.html	incomplete
archive.ics.uci.edu/ml/datasets/Nursery	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_08.html	complete
mailman.ics.uci.edu/mailman/options/ivecg-faculty	complete
www.ics.uci.edu/about/annualreport/index.php	complete
archive.ics.uci.edu/ml/datasets/Chronic_Kidney_Disease	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/PCA	incomplete
www.ics.uci.edu/~dechter/publications/r151a.html	incomplete
archive.ics.uci.edu/ml/datasets/Sales_Transactions_Dataset_Weekly	complete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1525045528%2F%2F%2F%2F%2F%267ed0e16676d14c3aabfa11ff150f0bc5	complete
www.ics.uci.edu/~dechter/courses/ics-275a/fall-99	complete
archive.ics.uci.edu/ml/datasets/extention+of+Z-Alizadeh+sani+dataset	complete
www.ics.uci.edu/community/news/notes/notes_2013.php	complete
www.ics.uci.edu/ugrad/qa	complete
sli.ics.uci.edu/Classes/2015F-179	complete
archive.ics.uci.edu/ml/machine-learning-databases/00239	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/undocumented/pazzani	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00374	complete
archive.ics.uci.edu/ml/machine-learning-databases/00238	incomplete
www.ics.uci.edu/~dechter/publications/r117.html	incomplete
flamingo.ics.uci.edu/releases/1.0	complete
asterix.ics.uci.edu	complete
archive.ics.uci.edu/ml/machine-learning-databases/lung-cancer	complete
cert.ics.uci.edu/seminar/Nanda/abstract.htm	complete
www.ics.uci.edu/~dechter/publications/r171.html	complete
sli.ics.uci.edu/Projects/RCTree	incomplete
www.ics.uci.edu/computing/policy/ethics.php	complete
mailman.ics.uci.edu/mailman/private/cmpro	complete
dynamo.ics.uci.edu/api/changelog.txt	complete
mailman.ics.uci.edu/mailman/admin/hana-ohana	complete
mailman.ics.uci.edu/mailman/options/baldi-group	complete
www.ics.uci.edu/~dechter/courses/ics-171/fall-06	complete
mcs.ics.uci.edu/current-students/resources/forms	complete
sli.ics.uci.edu/Group/Johutchi	incomplete
archive.ics.uci.edu/ml/datasets/Internet+Usage+Data	incomplete
mailman.ics.uci.edu/mailman/subscribe/hana-culture	complete
www.ics.uci.edu/~lab/students/index.php	complete
mailman.ics.uci.edu/mailman/roster/hanalab-admins	complete
archive.ics.uci.edu/ml/datasets/Letter+Recognition	complete
www.ics.uci.edu/about/visit/visit_fromfreeway.php	complete
sli.ics.uci.edu/AIML/AIML	incomplete
www.ics.uci.edu/../computing/account/new.php	complete
sprout.ics.uci.edu/past_projects/san/san.htm	incomplete
www.ics.uci.edu/~dsm/dyn/release/demo.html	complete
vision.ics.uci.edu/people/23.html	complete
www.ics.uci.edu/~mjcarey/MJCarey_Invited_Lectures.html	complete
wics.ics.uci.edu/community-outreach	complete
www.ics.uci.edu/%7Emayur	complete
www.ics.uci.edu/community/news/press/index.php	complete
www.ics.uci.edu/~dechter/publications/r117a.html	incomplete
www.ics.uci.edu/community/news/notes/honors_2009.php	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/1stlevelheaders/input-output-devices.htm	incomplete
mailman.ics.uci.edu/mailman/admin/phd.informatics	complete
www.ics.uci.edu/faculty/area/area_environmental.php	complete
www.ics.uci.edu/~dan	complete
sli.ics.uci.edu/Classes/2014S-274b	incomplete
www.ics.uci.edu/~jain	complete
mailman.ics.uci.edu/mailman/roster/hana-google	complete
vision.ics.uci.edu/papers/ParkRF_ECCV_2010	complete
vision.ics.uci.edu/papers/DesaiRF_IJCV_2011	complete
sli.ics.uci.edu/video/cs178/Lecture04.html	incomplete
www.ics.uci.edu/community/scholarships/index.php	complete
archive.ics.uci.edu/ml/support/Breast+Cancer	incomplete
mailman.ics.uci.edu/mailman/listinfo/grad.softeng	complete
sli.ics.uci.edu/PmWiki/UrlApprovals	complete
www.ics.uci.edu/~babaks	incomplete
sli.ics.uci.edu/Site/FullName	incomplete
ngs.ics.uci.edu/professionalsocial/services	incomplete
sli.ics.uci.edu/PmWiki/BasicVariables	incomplete
vision.ics.uci.edu/papers/VondrickPR_IJCV_2013	complete
sli.ics.uci.edu/PmWiki/TableDirectives	incomplete
sli.ics.uci.edu/Competitions/Competitions	complete
archive.ics.uci.edu/ml/datasets/PM2.5+Data+of+Five+Chinese+Cities	incomplete
archive.ics.uci.edu/ml/datasets/Teaching+Assistant+Evaluation	incomplete
mailman.ics.uci.edu/mailman/admin/uicds	complete
www.ics.uci.edu/community/alumni/hall_of_fame	complete
www.ics.uci.edu/ugrad/policies	complete
